OTU_ID	NXT039_NC100_S345	NXT039_NC101_S346	NXT039_NC102_S347	NXT039_NC103_S348	NXT039_NC104_S351	NXT039_NC105_S352	NXT039_NC106_S353	NXT039_NC107_S354	NXT039_NC108_S355	NXT039_NC109_S356	NXT039_NC110_S357	NXT039_NC111_S358	NXT039_NC112_S361	NXT039_NC113_S362	NXT039_NC114_S363	NXT039_NC115_S364	NXT039_NC116_S365	NXT039_NC117_S366	NXT039_NC118_S367	NXT039_NC119_S368	NXT039_NC120_S371	NXT039_NC121_S372	NXT039_NC122_S373	NXT039_NC123_S374	NXT039_NC124_S375	NXT039_NC125_S376	NXT039_NC126_S377	NXT039_NC127_S378	NXT039_NC128_S381	NXT039_NC129_S382	NXT039_NC130_S383	NXT039_NC131_S384	NXT039_NC132_S385	NXT039_NC133_S386	NXT039_NC134_S387	NXT039_NC135_S388	NXT039_NC136_S391	NXT039_NC137_S392	NXT039_NC138_S393	NXT039_NC139_S394	NXT039_NC140_S395	NXT039_NC141_S396	NXT039_NC142_S397	NXT039_NC143_S398	NXT039_NC144_S401	NXT039_NC145_S402	NXT039_NC146_S403	NXT039_NC147_S404	NXT039_NC64_S301	NXT039_NC65_S302	NXT039_NC66_S303	NXT039_NC67_S304	NXT039_NC68_S305	NXT039_NC69_S306	NXT039_NC70_S307	NXT039_NC71_S308	NXT039_NC72_S311	NXT039_NC73_S312	NXT039_NC74_S313	NXT039_NC75_S314	NXT039_NC76_S315	NXT039_NC77_S316	NXT039_NC78_S317	NXT039_NC79_S318	NXT039_NC80_S321	NXT039_NC81_S322	NXT039_NC82_S323	NXT039_NC83_S324	NXT039_NC84_S325	NXT039_NC85_S326	NXT039_NC86_S327	NXT039_NC87_S328	NXT039_NC88_S331	NXT039_NC89_S332	NXT039_NC90_S333	NXT039_NC91_S334	NXT039_NC92_S335	NXT039_NC93_S336	NXT039_NC94_S337	NXT039_NC95_S338	NXT039_NC96_S341	NXT039_NC97_S342	NXT039_NC98_S343	NXT039_NC99_S344	taxonomy
zOTU_756	0	0	0	3	0	3	0	0	0	1	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	2	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	2	2	1	0	0	4	4	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	5	0	3	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_9	0	0	1	2762	0	840	5045	446	0	249	2077	39	0	0	1	516	0	0	0	1135	1	0	0	1	0	1594	65	1	1	0	2272	0	0	0	354	0	4	5	0	0	1	0	1	0	0	0	0	0	1	4	1555	3666	2	79	1626	6584	788	3182	2232	0	1380	1508	2	0	1	0	1	4970	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_276	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	14	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	582	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429	0	0	0	0	0	1	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_10	0	0	0	2578	0	808	4743	400	0	218	1890	41	0	0	0	401	0	1	0	977	0	0	0	0	0	1422	62	0	1	0	1992	1	0	0	354	0	7	1	0	0	3	0	0	1	0	0	0	0	0	4	1482	3395	1	86	1456	5876	734	2980	2226	2	1204	1306	3	0	0	0	0	4805	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_16	0	0	0	2750	0	665	5497	496	0	217	2570	51	0	0	1	464	0	1	0	1164	0	0	0	0	0	710	22	0	0	0	1770	0	0	0	317	0	11	8	0	0	0	0	1	0	0	0	0	0	0	1	556	15	0	90	1080	2340	316	1098	181	0	5068	5150	2	1	2	0	0	2902	0	0	0	4	0	0	0	0	0	7	0	5	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_129	0	0	0	0	0	4	1	2	0	1	27	0	0	0	0	0	0	0	10	0	0	0	52	0	0	2	0	0	0	0	82	0	0	0	13	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	15	0	2	0	1	1	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter aerogenes
zOTU_116	0	0	0	2	0	1	1	0	0	3	29	0	0	0	0	1	0	0	730	0	0	0	881	1	0	1	1	0	1	2	789	0	0	0	288	5805	6	2	0	0	0	0	0	0	0	0	0	0	0	0	2	40	0	0	0	0	3	10	0	0	1	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	473	1	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter aerogenes
zOTU_146	0	0	0	1	0	3	0	0	0	1	15	0	0	0	0	0	0	0	14	0	0	0	32	0	0	0	0	0	0	0	68	0	0	0	14	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	3	0	2	5	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter aerogenes
zOTU_102	0	0	0	0	0	8	0	0	0	3	28	0	0	0	0	3	0	0	960	1	2	1	1004	0	0	2	0	0	0	0	881	0	0	0	360	6570	4	1	0	0	0	0	0	0	0	0	0	0	0	0	2	39	0	0	1	2	0	4	3	0	2	4	0	0	0	0	0	0	0	0	0	19	0	0	0	0	2	572	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter aerogenes
zOTU_463	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	3	0	5	7	1	0	0	0	5	0	0	1	6	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	3	1	0	0	3	0	0	1	0	1	0	0	1	0	0	0	1	1	0	0	6	3	1	1	0	0	0	0	0	0	0	0	0	8	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia
zOTU_4	0	0	0	160	0	1	0	1702	0	1	2	360	2	2880	0	685	0	4719	3387	1394	3	0	13	7847	0	1328	2586	4603	0	3605	120	1	5	4011	157	13	0	0	0	2	11	0	1	0	0	0	0	0	1833	7670	5957	1314	338	2257	5	1	0	0	860	0	0	0	74	143	3	1	2	298	0	5318	5590	4122	4722	3363	5667	0	0	2	0	1	0	1	0	8743	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia
zOTU_535	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	0	2	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia
zOTU_18	0	0	0	77	0	0	0	1	0	0	1	0	0	1	2	0	0	1	1	1	0	0	0	2097	0	339	536	2394	0	1950	67	0	9	2042	75	1	0	0	0	0	0	0	0	0	0	0	0	0	919	4444	3347	1	0	1	1	0	0	0	94	0	0	0	0	0	0	0	0	151	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	4	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia
zOTU_553	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	21	3	0	4	51	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia
zOTU_1	0	2	0	234	0	0	1	2356	0	2	1	510	1	4091	1	1006	2	7183	5147	2079	3	5	8	11354	0	1833	3821	6914	3	5228	176	0	11	5814	265	13	0	2	0	6	5	1	1	1	0	0	0	0	2792	11208	8601	2007	446	3500	2	1	1	0	1320	0	1	0	93	270	5	1	0	407	0	7986	8189	5995	7111	4986	8534	3	1	0	0	2	1	1	0	12928	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia
zOTU_31	0	0	0	48	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1541	0	234	406	1800	0	1386	43	0	5	1419	62	0	0	0	0	3	0	0	0	0	0	0	0	0	683	3178	2483	1	0	1	0	0	0	0	80	0	0	0	0	0	0	0	0	121	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia
zOTU_3	0	3	1	199	0	0	3	2013	0	1	1	450	0	3392	0	841	0	5658	3914	1595	1	1	6	9141	1	1558	3034	5341	3	4101	151	0	16	4829	175	18	0	2	2	2	4	0	0	0	0	0	0	0	2215	9262	7087	1655	360	2717	4	2	1	0	1152	0	0	2	89	211	3	0	0	356	0	6609	6418	4730	5462	3987	6688	0	0	1	0	1	0	1	0	9973	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia
zOTU_14	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2236	0	368	611	2619	0	2094	59	0	7	2209	108	0	0	0	0	0	0	0	0	0	0	0	0	0	1041	4583	3512	0	0	1	0	0	0	0	95	0	0	0	0	1	0	0	0	150	0	1	0	4	3	0	0	0	0	0	0	0	0	0	0	2	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia
zOTU_24	0	0	0	72	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1768	0	281	464	2154	0	1732	60	0	4	1787	79	1	0	1	0	0	0	0	0	0	0	0	0	0	798	3821	2886	1	0	2	0	0	0	0	88	0	0	0	0	0	0	1	0	163	0	2	3	1	1	1	4	0	0	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia
zOTU_2	0	0	1	226	0	0	1	2274	0	1	1	482	0	3934	0	970	1	6505	4465	1920	2	2	7	10493	1	1741	3341	6235	2	4728	173	0	16	5398	207	19	0	3	0	6	9	0	0	1	0	0	0	1	2507	10969	8063	1845	435	3122	5	3	3	5	1233	1	0	0	81	229	3	0	0	427	1	7325	7571	5394	6144	4599	7603	0	1	2	1	2	1	2	0	11775	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia
zOTU_104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	973	16	0	2	619	0	0	16	0	0	0	1	58	0	0	0	20	3822	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	618	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera;s__Kluyvera cryocrescens
zOTU_82	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1356	12	0	0	824	0	0	19	1	0	1	0	68	1	0	1	25	4946	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	1	0	1	2	15	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	753	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera;s__Kluyvera cryocrescens
zOTU_124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	844	11	0	0	515	0	0	14	0	0	1	1	54	0	0	0	22	3290	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	1	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	475	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera;s__Kluyvera cryocrescens
zOTU_93	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1141	6	1	1	779	0	0	17	0	0	0	0	66	0	0	0	26	4561	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	1	0	3	0	17	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	681	0	0	0	1	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera;s__Kluyvera cryocrescens
zOTU_224	0	0	0	1	0	0	0	0	0	0	284	1	0	0	0	0	0	0	17	0	0	0	132	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1170	0	0	0	2	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia
zOTU_199	0	0	0	4	0	0	1	0	0	0	325	1	0	0	0	0	0	0	14	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1464	0	0	0	1	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia
zOTU_176	0	0	0	7	0	0	0	0	0	1	416	0	0	0	0	0	0	0	20	0	0	0	167	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	1843	0	0	0	3	0	0	33	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	40	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia
zOTU_193	0	0	0	4	0	0	0	0	0	0	399	0	0	0	0	0	0	0	33	0	0	0	173	0	0	3	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1581	0	0	0	4	0	0	36	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	37	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia
zOTU_207	0	0	0	1	0	0	0	1	0	0	753	0	0	0	0	1	0	0	4	2	1	0	126	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1028	0	0	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia;s__CP005991
zOTU_253	0	0	0	0	0	0	0	0	0	0	468	0	0	0	0	1	0	0	0	0	0	0	71	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia;s__CP005991
zOTU_230	0	0	0	1	0	0	0	1	0	0	640	0	0	0	0	1	0	0	0	4	0	0	90	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	772	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia;s__CP005991
zOTU_216	0	0	0	1	0	0	0	0	0	0	700	0	0	0	0	1	0	0	0	1	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	1	1008	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia;s__CP005991
zOTU_170	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	1	0	0	0	0	0	0	810	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	59	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1054	1405	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica
zOTU_155	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	951	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1260	1728	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica
zOTU_162	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	4	1	915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1085	1649	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica
zOTU_189	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	906	1097	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica
zOTU_63	0	0	0	0	0	0	28	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5160	460	918	1057	1612	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus;s__Proteus mirabilis
zOTU_78	0	0	0	0	0	0	10	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	3845	289	688	770	1249	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus;s__Proteus mirabilis
zOTU_66	0	0	0	0	0	0	39	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4913	430	815	1065	1572	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus;s__Proteus mirabilis
zOTU_83	0	0	0	0	0	0	16	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3753	390	650	887	1336	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus;s__Proteus mirabilis
zOTU_121	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2593	181	420	508	803	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus;s__Proteus mirabilis
zOTU_74	0	0	0	0	0	0	21	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4035	292	668	771	1211	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus;s__Proteus mirabilis
zOTU_91	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3227	212	553	626	986	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus;s__Proteus mirabilis
zOTU_97	0	0	0	0	0	0	13	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3128	201	521	623	1000	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus;s__Proteus mirabilis
zOTU_140	0	0	1	8	0	269	20	17	0	1696	931	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia
zOTU_149	0	0	0	5	0	241	22	12	0	1521	873	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia
zOTU_174	0	0	0	4	0	191	9	7	0	1187	592	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia
zOTU_161	0	0	0	5	0	203	9	14	0	1412	709	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia
zOTU_57	0	0	0	9	0	683	40	37	0	4501	2468	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia;s__Serratia rubidaea
zOTU_53	0	0	0	24	0	706	71	37	0	4966	2738	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia;s__Serratia rubidaea
zOTU_77	0	0	0	18	1	529	31	31	0	3259	1817	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia;s__Serratia rubidaea
zOTU_65	0	0	0	16	0	574	43	36	0	3875	2159	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia;s__Serratia rubidaea
